Data;Bond_Corporate_Eur_R;Bond_Aggregate_RMB_R;Bond_Aggregate_RMB_RD;Bond_Aggregate_EUR_R;Global_Bond_R;Bond_Flexible_R;Bond_Flexible_RD;Absolute_High_Yield_R;Global_Multi_Credit_R;SLJ_Local_Emerging_Markets_Debt_R;Bond_High_Yield_R;Bond_Emerging_Markets_R;Bond_Inflation_Linked;Bond_Emerging_Markets_RH;Bond_Corporate_EUR_Short_Term;II_Euro_Bond_R;II_Emerging_Bond_Total_Return_R;II_Emerging_Bond_Total_Return_RD;II_Emerging_Bond_Total_Return_Enhanced_R;Euro_Emerging_Markets_Bonds_R;Green_Euro_Credit_R;Active_Allocation_R;Flexible_Multistrategy_R;Conservative_Allocation_R;Conservative_Allocation_RD;II_Q-Flexible_R;Sustainable_Multiasset_R;Italian_Equity_Opportunities_R;Equity_Italy_Smart_Volatility_R;Equity_World_Smart_Volatility_R;Equity_World_Smart_Volatility_RH;Equity_Emerging_Markets_Smart_Volatility_R;Equity_China_Smart_Volatility_R;Equity_Emerging_Markets_New_Frontiers_R;Equity_Small_Mid_Cap_Europe;Top_European_Research_R;Equity_USA_R;Equity_USA_RH;Equity_China_A;Equity_Japan_R;II_Euro_Q-Equity_R;Sustainable_Global_Equity_R
15/10/2025;103.36;123.71;112.08;97.66;97.73;99.04;88.75;88.75;105.01;108.08;262.33;394.76;141.58;334.59;69.87;165.04;131.95;92.46;97.26;90.9;93.1;130.55;103.26;120.25;110.64;180.1;106.65;222.44;196.81;163.82;134.39;231.14;134.37;157.43;942.98;169.1;301.31;237.44;103.08;148.14;208.51;167.57
16/10/2025;103.45;123.37;111.77;97.73;97.65;99.16;88.85;88.85;104.96;108.06;262.37;394.5;141.63;335.72;69.89;164.97;132.08;92.55;97.38;91.06;93.19;130.64;103.43;120.49;110.86;180.34;106.84;224.41;198.6;162.76;133.93;232.18;133.96;158.04;945.49;170.18;297.86;235.72;103.03;148.49;209.9;167.11
17/10/2025;103.27;123.55;111.93;97.53;97.54;99.05;88.76;88.76;104.75;107.98;261.95;393.97;141.26;335.03;69.86;164.7;131.94;92.45;97.04;90.93;93.04;130;102.93;120.15;110.55;179.92;106.24;222.14;196.09;163.01;134.05;229.78;130.9;156.51;935.04;168.47;299.29;236.65;100.65;147.59;207.74;167.4
20/10/2025;103.33;123.71;112.08;97.59;97.86;99.14;88.84;88.84;104.94;108.29;262.25;396.14;141.29;336.25;69.88;164.83;132.04;92.52;97.04;91.05;93.08;130.71;103.38;120.43;110.8;180.74;106.93;225.13;198.68;164.92;135.46;233.4;133.47;154.75;942.82;170.34;302.9;239.2;101.45;151.1;210.46;169.15
21/10/2025;103.44;124.4;112.7;97.76;98.19;99.25;88.93;88.93;104.98;108.54;262.51;398.86;141.64;337.2;69.9;165.15;132.16;92.61;97.17;91.22;93.17;130.55;103.18;119.9;110.32;180.79;106.8;226.5;199.94;165.42;135.48;234.13;135.23;156.79;946.04;170.64;303.7;238.85;103.72;150.74;210.71;169.49
22/10/2025;103.42;124.21;112.53;97.74;98.19;99.27;88.95;88.95;105.05;108.47;262.59;398.41;141.73;336.99;69.91;165.04;132.06;92.54;97.08;91.17;93.16;130.26;103.17;119.76;110.19;180.59;106.48;224.91;198.35;164.66;134.92;233.56;134.05;157.21;946.77;169.85;302.2;237.8;103.04;151.68;209.53;168.52
23/10/2025;103.34;124.16;112.49;97.62;98.01;99.19;88.88;88.88;105.01;108.37;262.6;398.2;141.58;336.75;69.9;164.81;132.04;92.52;97.02;91.14;93.1;130.52;103.17;119.86;110.28;180.95;106.77;225.15;198.98;165.32;135.5;233.98;134.95;157.42;952.49;170.69;304.42;239.55;103.48;150.54;210.67;169.07
24/10/2025;103.26;123.93;112.28;97.35;97.86;99.14;88.83;88.83;105.09;108.38;262.87;398.38;141.06;337.21;69.88;164.22;132.11;92.57;97.14;91.13;93.02;130.73;103.25;119.93;110.34;181.27;106.8;225.88;199.61;166.14;136.3;235;135.84;157.31;956.89;171.06;306.34;241.27;105.14;150.87;210.93;169.75
27/10/2025;103.39;124.33;112.64;97.48;97.95;99.23;88.92;88.92;105.29;108.42;263.48;401.75;141.19;340.24;69.92;164.47;132.87;93.1;98.01;91.66;93.11;131.27;103.41;120.12;110.52;181.85;107.07;227.48;201.18;167.71;137.65;237.45;137.56;156.3;956.8;171.72;309.53;243.94;107.03;152.39;211.99;171.66
28/10/2025;103.43;124.35;112.66;97.53;97.96;99.26;88.94;88.94;105.41;108.55;263.78;401.43;141.12;340.59;69.94;164.48;132.85;93.09;97.98;91.74;93.14;131.41;103.5;120.14;110.54;181.98;106.82;228.02;201.99;167.67;137.78;236.14;136.04;157.38;954.34;171.26;309.93;244.7;106.24;151.23;212.01;172.22
29/10/2025;103.44;124.27;112.59;97.6;97.8;99.2;88.89;88.89;105.54;108.41;263.97;400.6;141.32;339.97;69.95;164.71;132.83;93.07;98;91.77;93.16;131.58;103.51;120.04;110.45;182.01;106.64;227.61;202.08;167.51;137.69;238.22;136.04;157.22;953.19;171.15;309.84;244.73;106.24;150.21;211.87;171.5
30/10/2025;103.35;125.04;113.28;97.49;98.08;99.09;88.79;88.79;105.44;108.53;263.77;403.27;141.29;339.2;69.93;164.58;132.83;93.07;97.95;91.68;93.09;131.08;103.38;119.92;110.34;181.65;106.48;227.6;201.93;167.32;136.75;239.27;136.78;157.26;953.12;171.14;309.53;242.44;107.16;150.25;212.21;169.66
31/10/2025;103.41;125.32;113.53;97.51;98.24;99.1;88.79;88.79;105.44;108.75;263.63;404.42;141.34;339.49;69.94;164.53;132.86;93.09;97.98;91.71;93.13;131.1;103.46;119.87;110.29;181.51;106.63;227.19;201.85;167.85;136.98;237.95;134.78;157;950.64;169.99;310.75;242.93;105.2;151.84;211.21;169.81
03/11/2025;103.23;125.37;113.59;97.36;98.24;99.05;88.75;88.75;105.46;108.92;263.61;404.73;141.23;339.14;69.92;164.27;132.79;93.05;97.97;91.71;92.96;131.03;103.37;119.84;110.26;181.77;106.55;227.33;202.04;168.19;137.12;240.11;135.82;156.35;949.56;169.99;311.41;243.08;105.22;151.84;211.82;170.06
04/11/2025;103.19;125.65;113.83;97.41;98.42;99.07;88.77;88.77;105.29;108.92;263.23;404.88;141.29;338.3;69.9;164.38;132.65;92.95;97.82;91.63;92.94;130.44;103.14;119.64;110.08;181.06;106.01;226.36;202.01;166.98;135.84;238;134.78;157.28;943.94;169.32;308.65;240.24;104.45;152.68;211.18;168.08
05/11/2025;103.12;125.65;113.83;97.25;98.22;98.94;88.66;88.66;105.3;108.99;263.25;404.8;141.1;337.78;69.9;164.15;132.6;92.91;97.72;91.61;92.88;130.51;103.08;119.77;110.2;181.15;106.13;226.64;202.45;167.49;136.18;236.93;135;156.93;946.04;169.86;310.43;241.35;104.68;150.25;211.4;168.43
06/11/2025;103.14;125.1;113.34;97.32;98.06;99.03;88.74;88.74;105.25;108.86;263.18;403.58;141.13;338.46;69.9;164.26;132.67;92.96;97.8;91.67;92.91;130.24;103.15;119.74;110.18;180.49;105.93;224.3;200.76;165.59;135.12;237.21;136.76;156.24;939.91;169.1;305.41;238.61;106.12;152.3;210.15;166.39
07/11/2025;102.99;124.68;112.96;97.17;97.78;98.97;88.68;88.68;105.06;108.76;262.91;402.06;140.93;338.09;69.88;163.96;132.62;92.92;97.72;91.62;92.81;130.05;103.09;119.71;110.14;180.19;105.73;223.82;200.3;165.17;135.04;234.72;135.06;154.44;935.21;167.9;305.02;238.94;105.37;151.91;208.78;166.2
10/11/2025;103.05;125;113.25;97.28;98.07;99.01;88.71;88.71;105.23;109.35;263.18;403.82;141.07;338.74;69.89;164.21;132.81;93.06;97.98;91.74;92.84;130.84;103.42;119.94;110.36;181.53;106.44;227.16;204.12;167.5;136.72;238.5;137.42;154.68;947.48;170.55;310.9;243.02;105.91;151.97;212.18;168.36
11/11/2025;103.11;124.52;112.81;97.41;97.93;99.12;88.82;88.82;105.27;109.22;263.21;402.08;141.29;338.62;69.91;164.31;132.75;93.02;97.92;91.79;92.89;130.9;103.52;120.08;110.49;181.97;106.43;229.91;206.28;167.59;137.21;237.98;136.82;154.48;956.07;172.64;310.63;243.79;104.62;151.17;213.85;168.65
12/11/2025;103.18;124.69;112.97;97.54;97.97;99.16;88.85;88.85;105.33;109.39;263.33;403.38;141.69;339.7;69.92;164.68;132.96;93.16;98.21;91.78;92.93;131.11;103.66;120.18;110.58;182.45;106.77;231.45;207.45;167.94;137.51;238.81;137.41;155.74;962.1;174.33;310.79;243.89;104.87;151.85;216.18;169.65
13/11/2025;102.98;124.52;112.81;97.29;97.63;99.02;88.72;88.72;105.24;109.3;262.99;401.22;141.26;339.02;69.89;164.13;132.88;93.11;98.15;91.73;92.79;130.55;103.5;119.91;110.33;181.89;106.29;231.77;207.37;165.4;135.78;237.89;138.07;155.49;956.75;172.81;304.55;239.86;106.45;152.66;215.96;167.21
14/11/2025;102.8;124.62;112.9;96.99;97.47;98.86;88.59;88.59;105.2;109.23;262.4;401.41;140.9;338.43;69.85;163.67;132.84;93.08;98.09;91.61;92.66;130.06;103.2;119.65;110.1;181.19;105.85;228.46;204.44;165.27;135.46;234.65;135.63;155.52;945.89;171.03;305.08;239.72;104.66;152.34;213.22;166.98
17/11/2025;102.83;124.7;112.98;97.05;97.56;98.89;88.61;88.61;105.21;109.25;262.51;402.13;141.08;338.58;69.85;163.8;132.82;93.06;98.11;91.65;92.68;129.77;103.11;119.53;109.98;180.44;105.37;227.27;203.57;164.14;134.43;235.06;134.68;156.12;939.92;170.07;302.44;237.34;103.52;151.14;211.8;165.31
18/11/2025;102.75;124.78;113.04;96.96;97.57;98.86;88.58;88.58;105.01;109.19;261.9;402.37;141.02;338.32;69.83;163.65;132.77;93.03;98.08;91.59;92.63;129.21;102.85;119.41;109.88;179.27;104.69;223.18;199.72;162.75;133.16;231.49;132.49;155.96;922.38;167.47;300.29;235.32;102.95;147.71;207.93;163.45
19/11/2025;102.8;125.08;113.32;96.94;97.71;98.88;88.6;88.6;104.84;109.58;261.86;404.12;140.91;338.74;69.84;163.62;132.86;93.09;98.14;91.62;92.66;129.14;103.02;119.39;109.85;179.26;104.63;223.22;199.19;163.39;133.46;231.92;132.69;155.44;923.22;167.18;302.9;236.66;103.81;146.93;207.95;163.9
20/11/2025;102.87;125.22;113.45;96.92;97.86;98.94;88.65;88.65;105.01;109.8;262.33;405.19;140.6;338.97;69.87;163.36;132.93;93.14;98.21;91.65;92.7;128.84;102.99;119.28;109.76;178.85;104.37;224.46;200.34;162.11;132.25;233.64;132.5;155.71;928.38;167.78;298.97;233.12;103.07;147.71;208.66;162.13
21/11/2025;102.82;125.57;113.77;96.94;97.91;99;88.71;88.71;104.93;109.3;262.12;405.7;140.5;338.72;69.85;163.48;132.79;93.05;98.06;91.57;92.68;128.81;102.96;119.42;109.89;178.63;104.51;222.76;199.05;163.27;132.96;228.47;129.64;155.3;924.67;166.81;302.68;235.53;100.51;150.42;207.03;163.35
24/11/2025;102.92;125.41;113.62;97.05;97.92;99.08;88.78;88.78;105.04;109.41;262.66;405.98;140.64;339.7;69.87;163.69;133.01;93.2;98.23;91.67;92.75;129.34;103.11;119.59;110.04;179.38;104.83;224.71;199.78;164.7;134.37;229.32;131.36;156.2;928.39;166.9;306.62;239.15;100.33;150.42;208.15;165.47
25/11/2025;103;125.33;113.54;97.28;98.01;99.21;88.9;88.9;105.13;109.55;262.99;405.11;141;339.86;69.89;164.11;133.03;93.22;98.38;91.7;92.81;129.74;103.3;119.78;110.21;179.97;105.44;226.38;201.26;165.57;135.33;230.32;132.37;155.9;936.19;168.58;309;241.65;101.59;150.12;210.01;166.75
26/11/2025;103.06;125.13;113.37;97.35;98.08;99.27;88.95;88.95;105.11;109.7;263.11;404.93;141.11;340.4;69.91;164.16;133.1;93.26;98.46;91.75;92.86;130.16;103.56;119.87;110.29;180.82;105.85;227.9;203.03;166.53;136.3;232.52;132.16;156.63;944.57;170.61;310.32;243.19;102.36;152.42;212.64;168.08
27/11/2025;103.04;124.94;113.2;97.33;98;99.27;88.95;88.95;105.1;109.74;263.19;404.56;141.09;340.2;69.91;164.06;133.04;93.22;98.38;91.77;92.85;130.18;103.57;119.89;110.32;180.83;105.89;228.22;203.37;166.53;136.3;232.25;131.9;156.76;948.24;170.77;310.32;243.19;102.18;152.9;212.57;168.08
28/11/2025;103.05;124.92;113.17;97.32;97.94;99.26;88.94;88.94;105.22;109.63;263.53;404.72;141.08;340.63;69.93;164.08;133.19;93.33;98.52;91.78;92.85;130.38;103.65;119.97;110.39;181.11;106.15;228.83;203.98;167.19;136.9;231.35;131.5;157.49;949.72;171.24;311.48;244.4;102.41;153.04;213.09;168.73
01/12/2025;102.87;124.6;112.88;96.96;97.53;99.04;88.74;88.74;105.19;109.37;263.37;403.07;140.38;339.92;69.92;163.28;133.12;93.27;98.48;91.62;92.7;130.06;103.43;119.76;110.2;180.88;105.74;228.01;203.33;166.22;136.29;230.94;132.14;157.47;946.44;170.97;309.3;243.18;103.67;151.83;212.77;167.85
02/12/2025;102.94;124.77;113.03;96.96;97.68;99.08;88.78;88.78;105.27;109.55;263.57;404.31;140.31;340.23;69.94;163.26;133.17;93.31;98.54;91.61;92.74;130.07;103.37;119.84;110.27;181.02;105.8;228.05;203.62;166.76;136.58;232.57;132.69;158.19;946.67;171.42;310.74;243.8;103.37;151.69;213.5;168.26
03/12/2025;103.01;124.32;112.63;97.07;97.6;99.19;88.87;88.87;105.39;109.7;263.85;403.64;140.38;341.16;69.96;163.34;133.3;93.4;98.68;91.7;92.78;130.32;103.42;119.91;110.34;181.23;106.04;228.02;203.63;166.62;136.86;231.32;130.56;158.17;947.41;171.92;310.18;244.5;102.44;151.35;213.84;168.69
04/12/2025;102.97;123.81;112.17;96.95;97.41;99.08;88.78;88.78;105.42;109.64;263.88;402.85;140.22;340.77;69.96;163.06;133.24;93.36;98.7;91.63;92.75;130.36;103.51;119.91;110.34;181.49;106.1;228.74;204.14;166.96;137.19;231.79;131.37;158.56;952.76;172.42;309.95;244.52;103.01;154.66;214.66;169.2
05/12/2025;102.86;124.03;112.36;96.8;97.28;99.01;88.72;88.72;105.47;109.34;263.94;402.84;140.2;340.11;69.94;162.89;133.2;93.33;98.69;91.5;92.66;130.43;103.4;119.95;110.38;181.6;106.22;228.93;203.93;167.29;137.24;233.64;132.82;159.41;952.93;172.27;311.46;245.16;104.1;152.5;214.49;169.41
08/12/2025;102.59;124.15;112.47;96.36;96.99;98.81;88.54;88.54;105.46;108.95;263.89;402.44;139.75;339.22;69.89;162.22;133.02;93.21;98.54;91.25;92.44;130.12;103.2;119.66;110.11;181.61;106;228.69;203.93;167.06;136.88;234.15;132.29;160.15;951.53;172.3;311;244.3;105.38;153.36;215.12;168.96
09/12/2025;102.59;124.23;112.55;96.44;96.88;98.78;88.51;88.51;105.41;108.69;263.78;401.44;139.79;338.43;69.89;162.4;132.89;93.11;98.45;91.12;92.45;130.07;103.24;119.51;109.97;181.66;105.95;229.36;204.55;166.82;136.74;232.85;130.52;160.2;950.94;172.12;310.81;244.22;104.76;152.46;215.23;168.77
10/12/2025;102.54;124.27;112.59;96.38;96.84;98.78;88.51;88.51;105.42;108.46;263.72;401.71;139.77;339.09;69.87;162.36;132.93;93.15;98.5;90.97;92.4;130.29;103.26;119.69;110.14;181.79;106.33;228.57;204.08;167.47;137.35;233.19;130.58;159.43;950.67;172.24;312.44;245.75;104.4;153.1;214.69;169.39
11/12/2025;102.62;123.43;111.82;96.56;96.5;98.89;88.61;88.61;105.39;108.28;263.66;399.09;139.97;339.95;69.88;162.55;133.06;93.23;98.61;91.14;92.46;130.48;103.41;119.82;110.25;182.01;106.47;229.43;204.7;166.64;137.55;230.07;128.69;158.05;953.31;173.05;309.57;245.82;102.71;151.88;215.78;169.62
12/12/2025;102.6;123.41;111.81;96.42;96.38;98.8;88.53;88.53;105.36;108.37;263.64;399.81;139.68;340.06;69.89;162.22;133.1;93.26;98.64;91.08;92.45;129.9;103.33;119.67;110.12;181.49;106;228.64;204.06;165.65;136.65;232.2;130.7;156.58;948.78;171.91;306.48;243.01;103.96;154.42;215.05;168.45
15/12/2025;102.64;123.16;111.58;96.53;96.41;98.88;88.6;88.6;105.39;108.42;263.67;400.1;139.86;340.92;69.91;162.47;133.23;93.35;98.75;91.19;92.48;129.84;103.45;119.74;110.18;181.72;105.97;230.96;206.41;165.4;136.61;229.39;128.68;156.35;957.35;173.12;305.41;242.64;102.9;155.88;216.58;168.09
16/12/2025;102.69;123.27;111.68;96.6;96.39;98.95;88.66;88.66;105.39;108.31;263.71;400.37;139.79;341.44;69.92;162.61;133.35;93.44;98.84;91.29;92.53;129.59;103.39;119.63;110.08;181.22;105.68;229.82;205.62;164.78;136.14;225.9;126.64;156.92;953.92;172.2;304.44;242.01;101.5;153.53;215.24;167.79
17/12/2025;102.64;123.52;111.9;96.5;96.36;98.89;88.61;88.61;105.41;108.27;263.81;400.09;139.48;340.82;69.92;162.36;133.36;93.44;98.86;91.22;92.49;129.27;103.44;119.57;110.02;180.77;105.38;229.36;205.98;163.55;135.03;227.22;127.98;156.98;954.94;172.12;301.34;239.25;103.5;153.3;214.66;166.27
18/12/2025;102.69;123.94;112.29;96.6;96.74;98.99;88.7;88.7;105.45;108.68;263.9;401.65;139.52;341.26;69.93;162.54;133.41;93.48;98.93;91.31;92.52;129.86;103.53;119.76;110.2;181.47;105.94;231.86;207.76;164.94;135.9;227.63;128.06;157.78;964.92;173.91;304.45;241.09;103.16;153.72;216.67;167.46
19/12/2025;102.54;124.14;112.47;96.34;96.67;98.9;88.62;88.62;105.49;108.99;263.97;402.03;139.02;341.07;69.92;161.92;133.42;93.49;98.95;91.28;92.4;130.25;103.63;119.81;110.24;181.99;106.17;233.03;209.06;166.18;136.86;229.6;129.2;159.49;968.83;174.8;307.4;243.05;103.66;153.01;217.42;168.61
22/12/2025;102.57;123.58;111.96;96.31;96.21;98.9;88.62;88.62;105.49;108.44;264.11;400.25;139.04;341.14;69.94;161.85;133.43;93.49;98.97;91.26;92.42;130.51;103.66;119.89;110.31;182.24;106.35;233.21;208.63;166.41;137.44;230.89;129.3;160.56;968.99;174.17;307.83;244.45;104.45;153.24;217.17;169.26
23/12/2025;102.67;123.75;112.11;96.57;96.4;98.95;88.66;88.66;105.49;108.62;264.16;400.02;139.44;341.16;69.95;162.46;133.43;93.5;98.98;91.35;92.5;130.75;103.68;119.89;110.32;182.51;106.35;232.81;208.61;167.04;137.97;231.22;129.03;161.72;969.86;175;308.99;245.53;104.82;154.49;217.26;169.8
24/12/2025;102.67;123.75;112.11;96.57;96.4;98.95;88.66;88.66;105.49;108.62;264.16;400.02;139.44;341.16;69.95;162.46;133.43;93.5;98.98;91.35;92.5;130.75;103.68;119.89;110.32;182.51;106.35;232.81;208.61;167.04;137.97;231.22;129.03;161.72;969.86;175;308.99;245.53;104.82;154.49;217.26;169.8
25/12/2025;102.67;123.75;112.11;96.57;96.4;98.95;88.66;88.66;105.49;108.62;264.16;400.02;139.44;341.16;69.95;162.46;133.43;93.5;98.98;91.35;92.5;130.75;103.68;119.89;110.32;182.51;106.35;232.81;208.61;167.04;137.97;231.22;129.03;161.72;969.86;175;308.99;245.53;104.82;154.49;217.26;169.8
26/12/2025;102.67;123.75;112.11;96.57;96.4;98.95;88.66;88.66;105.49;108.62;264.16;400.02;139.44;341.16;69.95;162.46;133.43;93.5;98.98;91.35;92.5;130.75;103.68;119.89;110.32;182.51;106.35;232.81;208.61;167.04;137.97;231.22;129.03;161.72;969.86;175;308.99;245.53;104.82;154.49;217.26;169.8
29/12/2025;102.85;124.08;112.42;96.81;96.81;99.11;88.81;88.81;105.58;108.73;264.38;401.2;139.81;341.92;70;162.97;133.62;93.63;99.14;91.49;92.64;130.67;103.72;119.94;110.37;182.53;106.4;232.45;207.98;167.06;137.87;233.8;128.74;160.85;971.01;175.09;309.27;245.56;105.58;155.36;217.41;169.72
30/12/2025;102.83;124.41;112.71;96.72;96.97;99.09;88.79;88.79;105.61;109.16;264.45;401.58;139.54;341.78;70;162.64;133.62;93.63;99.14;91.52;92.63;130.79;103.72;120.02;110.44;182.86;106.54;234.32;209.91;167.07;137.82;234.15;129.6;161.85;977.24;176.26;309.12;245.23;106.35;154.38;219.19;169.62
31/12/2025;102.81;124.56;112.84;96.68;96.96;99.05;88.75;88.75;105.65;109.37;264.45;401.76;139.44;341.49;70;162.58;133.58;93.6;99.1;91.51;92.6;130.49;103.72;119.81;110.24;182.58;106.27;234.32;209.91;166.32;137.11;234.65;128.91;162.75;976.03;176.1;307.24;243.43;106.14;154.38;219.05;168.62
01/01/2026;102.81;124.56;112.84;96.68;96.96;99.05;88.75;88.75;105.65;109.37;264.45;401.76;139.44;341.49;70;162.58;133.58;93.6;99.1;91.51;92.6;130.49;103.72;119.81;110.24;182.58;106.27;234.32;209.91;166.32;137.11;234.65;128.91;162.75;976.03;176.1;307.24;243.43;106.14;154.38;219.05;168.62
02/01/2026;102.68;124.56;112.84;96.41;96.87;98.97;88.68;88.68;105.68;109.53;264.5;401.53;139;341.39;69.99;161.92;133.61;93.62;99.15;91.53;92.51;130.65;103.56;119.81;110.25;183.7;106.77;235.73;211.71;166.67;137.42;238.09;131.7;163.62;980.67;177.45;307.98;244.14;106.14;154.38;221.19;168.58
05/01/2026;102.79;125.02;113.27;96.61;97.38;99.06;88.76;88.76;105.9;110.11;265.03;405.4;139.39;343.23;70.03;162.39;133.73;93.71;99.29;91.59;92.61;131.73;103.8;120.28;110.68;184.86;107.84;238.33;213.79;168.4;138.41;242.13;132.9;165.65;991.61;179.27;311.21;245.71;109.42;156.58;223.92;169.33
06/01/2026;102.95;124.99;113.23;96.81;97.53;99.14;88.83;88.83;106.03;110.4;265.3;405.67;139.63;343.12;70.07;162.75;133.77;93.73;99.27;91.61;92.73;132.45;104.06;120.76;111.12;185.36;108.81;238.85;213.58;169.38;139.14;244.79;134.72;167.29;997.59;180.75;313.26;247.14;111.74;159.08;224.23;170.6
07/01/2026;103.12;124.87;113.13;97.01;97.68;99.24;88.92;88.92;106.14;110.36;265.66;405.28;139.89;342.65;70.11;163.15;133.7;93.68;99.18;91.67;92.86;132.16;104;120.62;110.99;185.13;108.45;239.06;213.29;168.88;138.69;244.36;133.89;168.89;999.29;180.68;312.63;246.49;111.53;158.16;224.29;170.32
08/01/2026;103.08;125.3;113.52;96.96;97.71;99.16;88.85;88.85;106.14;110.3;265.73;404.97;139.87;341.66;70.12;163.01;133.59;93.61;99.03;91.55;92.82;132.04;103.89;120.7;111.06;185.09;108.33;239.12;213.76;168.96;138.58;243.21;132.82;168.67;998.19;179.92;312.72;246.04;110.31;156.98;223.96;169.92
09/01/2026;103.11;125.66;113.84;97.02;97.89;99.2;88.89;88.89;106.08;110.53;265.82;406.97;140.22;342.52;70.13;163.16;133.68;93.67;99.1;91.63;92.83;132.67;103.96;120.93;111.28;186.08;109.05;240.25;214.04;170.24;139.45;243.73;133.48;168.97;1002.1;181.82;315.68;247.84;110.8;157.94;226.21;170.64
12/01/2026;103.22;125.42;113.62;97.19;97.72;99.26;88.94;88.94;106.11;110.42;265.9;405.07;140.43;342.12;70.16;163.5;133.71;93.69;99.15;91.66;92.92;133.37;104.02;121.12;111.45;186.51;109.45;239.78;213.74;170.07;139.64;244.94;134.92;169.13;1002.32;182.61;314.97;248.11;110.91;157.94;226.82;170.63
13/01/2026;103.22;125.75;113.93;97.13;97.82;99.26;88.94;88.94;106.13;110.66;265.91;406.09;140.4;342.06;70.17;163.33;133.72;93.7;99.11;91.67;92.92;133.22;104.05;121.08;111.42;186.26;109.69;238.84;212.67;170.34;139.64;246.51;136.03;169.95;1000.24;183.04;315.51;247.89;110.86;160.11;226.51;170.23
14/01/2026;103.34;125.8;113.97;97.29;97.91;99.35;89.02;89.02;106.04;110.73;265.84;405.84;140.88;342.11;70.19;163.72;133.73;93.7;99.13;91.72;93.02;133.37;104.1;121.32;111.63;186.16;109.93;240.13;213.24;169.88;139.3;247.15;136.2;169.75;1004.78;183.13;313.64;246.6;110.3;161.66;226.62;169.44
15/01/2026;103.32;126.56;114.59;97.35;98.26;99.34;88.71;88.71;105.93;111.25;265.75;408.46;141.1;342.47;70.18;163.91;133.77;92.98;99.23;91.83;92.99;133.6;104.07;121.5;111.41;186.76;110.53;240.52;214.05;170.93;139.65;248.27;135.79;169.59;1009.82;184.05;316.39;247.51;111.63;162.56;227.89;169.6
16/01/2026;103.27;126.62;114.64;97.26;98.07;99.26;88.64;88.64;105.97;110.86;265.9;408.36;141.06;342.17;70.18;163.71;133.71;92.94;99.21;91.79;92.95;133.08;103.98;121.19;111.13;186.57;110.27;240.13;213.71;170.91;139.55;249.49;135.38;171.01;1010.97;183.97;316.38;247.32;111.76;162.4;227.66;169.22
19/01/2026;103.22;126.18;114.25;97.24;97.78;99.24;88.62;88.62;105.8;110.59;265.4;405.98;141.09;341.5;70.18;163.66;133.64;92.89;99.09;91.74;92.93;132.97;104.03;121.2;111.14;185.75;110.06;237.48;211.85;170.91;139.55;248.76;133.82;170.93;1001.56;181.84;316.38;247.32;111.06;161.48;224.67;169.22
20/01/2026;103.14;125.28;113.43;97.05;96.86;99.12;88.52;88.52;105.78;109.71;265.39;401.57;140.92;340.4;70.17;163.27;133.64;92.89;99.14;91.6;92.89;131.64;103.73;120.55;110.54;184.08;109.21;235.24;209.79;166.49;137.07;246.18;132.55;169.09;993.84;180.49;306.62;242.38;109.72;159.04;222.83;165.7
21/01/2026;103.14;125.64;113.76;96.98;97.3;99.15;88.54;88.54;105.91;110.43;265.85;404.42;140.72;341.88;70.18;163.04;133.88;93.06;99.39;91.78;92.86;132.47;103.74;121.07;111.01;184.84;110.03;234.99;208.89;167.93;138.02;246.71;133.32;168.35;996.89;180.17;310.85;245.21;110.08;156.98;222.74;166.88
22/01/2026;103.26;125.33;113.47;97.1;97.33;99.24;88.62;88.62;106.07;110.61;266.52;404.9;140.67;343.06;70.21;163.24;134.04;93.17;99.56;92.02;92.93;133.12;104.08;121.41;111.33;186.02;110.46;238.64;211.43;168.55;138.78;248.4;132.92;169.21;1006.07;182.05;311.65;246.46;109.36;157.06;225.82;168.26
23/01/2026;103.19;125.17;113.33;97.11;97.32;99.25;88.63;88.63;106.13;110.74;266.59;404.64;140.79;343.51;70.21;163.3;134.1;93.21;99.65;92.06;92.86;133.02;104.01;121.47;111.38;186.06;110.46;237.23;210.2;168.34;138.74;248.78;133.26;169.09;1003.01;181.86;310.76;246.25;108.95;157.83;225.43;168.05
26/01/2026;103.36;123.89;112.18;97.41;96.97;99.38;88.75;88.75;106.21;110.34;266.74;401.29;141.32;344.42;70.24;163.89;134.17;93.26;99.73;92.28;93;133.36;104.2;121.92;111.8;186.45;110.69;236.8;210.28;167.49;139.02;247.21;131.73;166.82;1006.62;182.03;309;247.67;108;157.43;225.99;168.56
27/01/2026;103.41;123.26;111.6;97.46;96.72;99.39;88.75;88.75;106.2;110.25;266.88;399.69;141.59;344.55;70.27;163.82;134.24;93.31;99.84;92.41;93.03;133.61;104.34;122.07;111.93;187.45;110.93;237.75;211.93;167.56;139.51;249.3;132.22;166.49;1010.87;183.19;309.02;248.8;108.03;157.45;227.73;169.21
28/01/2026;103.51;123.52;111.83;97.52;96.96;99.39;88.76;88.76;106.2;110.64;266.84;399.77;141.64;344.38;70.29;163.85;134.28;93.34;99.84;92.5;93.13;133.86;104.36;122.15;112.01;187.16;111.1;236.77;210.9;167.32;139.21;253.55;134.64;167.35;1005.98;181.61;309.19;248.77;109.39;155.92;225.91;168.95
